"CIK","CompanyName","EIN","StateOfIncorp","FiscalYearEnd","Type","Act","FileNo","FilmNo","BusinessAddress","MailingAddress","Filings","Format","Description","Filing Date","File/Film Num.","Link"
"0001558457","Blackstone Real Estate Partners VII.TE.8 L.P.CIK#:0001558457 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06, 3C, and 3C.7 Acc-no: 0001558457-12-000001 (33 Act)  Size: 20 KB","2012-10-03","","https://www.sec.gov/Archives/edgar/data/1558457/000155845712000001/0001558457-12-000001-index.htm"
"0001559277","Blackstone APERS Fund L.P.CIK#:0001559277 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06 and 3C.7 Acc-no: 0001140361-12-042613 (33 Act)  Size: 6 KB","2012-10-03","","https://www.sec.gov/Archives/edgar/data/1559277/000114036112042613/0001140361-12-042613-index.htm"
"0001566033","Blackstone Place Limited PartnershipCIK#:0001566033 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, item 06 Acc-no: 0001566033-13-000001 (33 Act)  Size: 6 KB","2013-01-04","","https://www.sec.gov/Archives/edgar/data/1566033/000156603313000001/0001566033-13-000001-index.htm"
"0001571810","Blackstone MG Custom Fund L.P.CIK#:0001571810 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06, 3C, and 3C.7 Acc-no: 0000902664-13-001476 (33 Act)  Size: 6 KB","2013-03-12","","https://www.sec.gov/Archives/edgar/data/1571810/000090266413001476/0000902664-13-001476-index.htm"
"0001574356","Blackstone Real Estate Debt Strategies II L.P.CIK#:0001574356 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06, 3C, and 3C.7 Acc-no: 0001574356-13-000001 (33 Act)  Size: 20 KB","2013-04-23","","https://www.sec.gov/Archives/edgar/data/1574356/000157435613000001/0001574356-13-000001-index.htm"
"0001578378","Blackstone Real Estate Partners Asia L.P.CIK#:0001578378 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06, 3C, and 3C.7 Acc-no: 0001578378-13-000001 (33 Act)  Size: 18 KB","2013-06-06","","https://www.sec.gov/Archives/edgar/data/1578378/000157837813000001/0001578378-13-000001-index.htm"
"0001579919","Blackstone Tactical Opportunities Fund L L.P.CIK#:0001579919 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06, 3C, and 3C.7 Acc-no: 0001579919-13-000001 (33 Act)  Size: 14 KB","2013-07-01","","https://www.sec.gov/Archives/edgar/data/1579919/000157991913000001/0001579919-13-000001-index.htm"
"0001581759","Blackstone Partners Offshore Fund Ltd. (Class AA, BB & X Shares)CIK#:0001581759 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06, 3C, and 3C.7 Acc-no: 0000902664-13-002662 (33 Act)  Size: 7 KB","2013-07-18","","https://www.sec.gov/Archives/edgar/data/1581759/000090266413002662/0000902664-13-002662-index.htm"
"0001585479","Blackstone Strategic Opportunity Offshore (E) Fund Ltd.CIK#:0001585479 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06, 3C, and 3C.7 Acc-no: 0000902664-13-003216 (33 Act)  Size: 7 KB","2013-09-13","","https://www.sec.gov/Archives/edgar/data/1585479/000090266413003216/0000902664-13-003216-index.htm"
"0001587376","Blackstone Real Estate Partners Europe IV L.P.CIK#:0001587376 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06, 3C, and 3C.7 Acc-no: 0001587376-13-000001 (33 Act)  Size: 26 KB","2013-09-23","","https://www.sec.gov/Archives/edgar/data/1587376/000158737613000001/0001587376-13-000001-index.htm"
"0001590919","Blackstone Milestone ERISA Fund Ltd.CIK#:0001590919 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0000902664-13-003668 (33 Act)  Size: 7 KB","2013-11-12","","https://www.sec.gov/Archives/edgar/data/1590919/000090266413003668/0000902664-13-003668-index.htm"
"0001591055","Blackstone Strategic Capital Holdings (Cayman) L.P.CIK#:0001591055 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0000950142-13-002443 (33 Act)  Size: 10 KB","2013-12-19","","https://www.sec.gov/Archives/edgar/data/1591055/000095014213002443/0000950142-13-002443-index.htm"
"0001591057","Blackstone Strategic Capital Holdings L.P.CIK#:0001591057 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0000950142-13-002442 (33 Act)  Size: 10 KB","2013-12-19","","https://www.sec.gov/Archives/edgar/data/1591057/000095014213002442/0000950142-13-002442-index.htm"
"0001597362","Blackstone European Senior Loan USD Feeder Fund (Ireland)CIK#:0001597362 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0000950142-14-001655 (33 Act)  Size: 11 KB","2014-07-30","","https://www.sec.gov/Archives/edgar/data/1597362/000095014214001655/0000950142-14-001655-index.htm"
"0001597367","BLACKSTONE/GSO GLOBAL DYNAMIC CREDIT FEEDER FUND (CAYMAN) LPCIK#:0001597367 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0000950142-14-000163 (33 Act)  Size: 15 KB","2014-01-22","","https://www.sec.gov/Archives/edgar/data/1597367/000095014214000163/0000950142-14-000163-index.htm"
"0001597523","Blackstone Milestone Fund L.P.CIK#:0001597523 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0000902664-14-002032 (33 Act)  Size: 7 KB","2014-04-04","","https://www.sec.gov/Archives/edgar/data/1597523/000090266414002032/0000902664-14-002032-index.htm"
"0001597548","BLACKSTONE/GSO GLOBAL DYNAMIC CREDIT EUR FEEDER FUND (IRELAND)CIK#:0001597548 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0000950142-14-000164 (33 Act)  Size: 11 KB","2014-01-22","","https://www.sec.gov/Archives/edgar/data/1597548/000095014214000164/0000950142-14-000164-index.htm"
"0001603995","BLACKSTONE / GSO GLOBAL DYNAMIC CREDIT USD FEEDER FUND (IRELAND)CIK#:0001603995 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0000950142-14-000761 (33 Act)  Size: 11 KB","2014-03-31","","https://www.sec.gov/Archives/edgar/data/1603995/000095014214000761/0000950142-14-000761-index.htm"
"0001607666","Blackstone AG Investment Partners L.P.CIK#:0001607666 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001607666-14-000001 (33 Act)  Size: 17 KB","2014-05-29","","https://www.sec.gov/Archives/edgar/data/1607666/000160766614000001/0001607666-14-000001-index.htm"
"0001608983","Blackstone Capital Holdings Fund (Offshore) L.P.CIK#:0001608983 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001608983-14-000003 (33 Act)  Size: 11 KB","2014-06-03","","https://www.sec.gov/Archives/edgar/data/1608983/000160898314000003/0001608983-14-000003-index.htm"
"0001608985","Blackstone Capital Holdings TrustCIK#:0001608985 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001608985-14-000001 (33 Act)  Size: 14 KB","2014-06-03","","https://www.sec.gov/Archives/edgar/data/1608985/000160898514000001/0001608985-14-000001-index.htm"
"0001611508","Blackstone GTS Co-Invest L.P.CIK#:0001611508 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001611508-14-000002 (33 Act)  Size: 14 KB","2014-07-02","","https://www.sec.gov/Archives/edgar/data/1611508/000161150814000002/0001611508-14-000002-index.htm"
"0001614784","Blackstone OBS Investment Partners L.P.CIK#:0001614784 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001614784-14-000001 (33 Act)  Size: 17 KB","2014-07-30","","https://www.sec.gov/Archives/edgar/data/1614784/000161478414000001/0001614784-14-000001-index.htm"
"0001614853","Blackstone Energy Partners II L.P.CIK#:0001614853 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001614853-14-000001 (33 Act)  Size: 22 KB","2014-10-17","","https://www.sec.gov/Archives/edgar/data/1614853/000161485314000001/0001614853-14-000001-index.htm"
"0001615019","BLACKSTONE / GSO GLOBAL DYNAMIC CREDIT GBP FEEDER FUND (IRELAND)CIK#:0001615019 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0000950142-14-001654 (33 Act)  Size: 11 KB","2014-07-30","","https://www.sec.gov/Archives/edgar/data/1615019/000095014214001654/0000950142-14-001654-index.htm"
"0001615084","Blackstone Strategic Partners Secondaries VI TrustCIK#:0001615084 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001615084-14-000001 (33 Act)  Size: 17 KB","2014-08-26","","https://www.sec.gov/Archives/edgar/data/1615084/000161508414000001/0001615084-14-000001-index.htm"
"0001615085","Blackstone Strategic Partners Secondaries VI Fund (Offshore), L.P.CIK#:0001615085 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001615085-14-000001 (33 Act)  Size: 11 KB","2014-08-26","","https://www.sec.gov/Archives/edgar/data/1615085/000161508514000001/0001615085-14-000001-index.htm"
"0001615230","Blackstone Liquidity Solutions Cottonwood L.P.CIK#:0001615230 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, 3C.1, and 3C.7 Acc-no: 0001615230-14-000001 (33 Act)  Size: 11 KB","2014-07-31","","https://www.sec.gov/Archives/edgar/data/1615230/000161523014000001/0001615230-14-000001-index.htm"
"0001615848","Blackstone Total Alternatives Solution 2014-A L.P.CIK#:0001615848 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001615849-14-000001 (33 Act)  Size: 17 KB","2014-08-07","","https://www.sec.gov/Archives/edgar/data/1615848/000161584914000001/0001615849-14-000001-index.htm"
"0001615849","Blackstone Total Alternatives Solution 2014 L.P.CIK#:0001615849 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001615849-14-000001 (33 Act)  Size: 17 KB","2014-08-07","","https://www.sec.gov/Archives/edgar/data/1615849/000161584914000001/0001615849-14-000001-index.htm"
"0001617857","BlackStone Alternatives Solution 2014 Trust (Tax Exempt)CIK#:0001617857 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001617857-14-000001 (33 Act)  Size: 16 KB","2014-08-28","","https://www.sec.gov/Archives/edgar/data/1617857/000161785714000001/0001617857-14-000001-index.htm"
"0001617858","BlackStone Alternatives Solution 2014 TrustCIK#:0001617858 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001617858-14-000001 (33 Act)  Size: 16 KB","2014-08-28","","https://www.sec.gov/Archives/edgar/data/1617858/000161785814000001/0001617858-14-000001-index.htm"
"0001620478","Blackstone Senfina Fund L.P.CIK#:0001620478 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0000902664-14-003900 (33 Act)  Size: 6 KB","2014-09-25","","https://www.sec.gov/Archives/edgar/data/1620478/000090266414003900/0000902664-14-003900-index.htm"
"0001620479","Blackstone Senfina Fund Ltd.CIK#:0001620479 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0000902664-14-003901 (33 Act)  Size: 7 KB","2014-09-25","","https://www.sec.gov/Archives/edgar/data/1620479/000090266414003901/0000902664-14-003901-index.htm"
"0001620542","Blackstone Tactical Opportunities Fund (LIA Co-Invest) L.P.CIK#:0001620542 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, 3C.1, and 3C.7 Acc-no: 0001620542-14-000001 (33 Act)  Size: 14 KB","2014-10-09","","https://www.sec.gov/Archives/edgar/data/1620542/000162054214000001/0001620542-14-000001-index.htm"
"0001623650","Blackstone Property Partners L.P.CIK#:0001623650 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001623650-14-000003 (33 Act)  Size: 18 KB","2014-10-31","","https://www.sec.gov/Archives/edgar/data/1623650/000162365014000003/0001623650-14-000003-index.htm"
"0001623756","Blackstone Property Partners F.1 L.P.CIK#:0001623756 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001623756-15-000001 (33 Act)  Size: 19 KB","2015-03-27","","https://www.sec.gov/Archives/edgar/data/1623756/000162375615000001/0001623756-15-000001-index.htm"
"0001623757","Blackstone Property Partners F.2 L.P.CIK#:0001623757 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001623757-14-000001 (33 Act)  Size: 18 KB","2014-10-31","","https://www.sec.gov/Archives/edgar/data/1623757/000162375714000001/0001623757-14-000001-index.htm"
"0001624939","Blackstone Tactical Opportunities Fund II L.P.CIK#:0001624939 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001624939-14-000001 (33 Act)  Size: 16 KB","2014-12-18","","https://www.sec.gov/Archives/edgar/data/1624939/000162493914000001/0001624939-14-000001-index.htm"
"0001628036","Blackstone Highline Property Co-Investment Partners L.P.CIK#:0001628036 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001628036-14-000001 (33 Act)  Size: 18 KB","2014-12-23","","https://www.sec.gov/Archives/edgar/data/1628036/000162803614000001/0001628036-14-000001-index.htm"
"0001630865","Blackstone Real Estate Partners VIII.TE.2 L.P.CIK#:0001630865 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001630865-15-000001 (33 Act)  Size: 19 KB","2015-01-21","","https://www.sec.gov/Archives/edgar/data/1630865/000163086515000001/0001630865-15-000001-index.htm"
"0001630866","Blackstone Real Estate Partners VIII.TE.1 L.P.CIK#:0001630866 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001630866-15-000001 (33 Act)  Size: 19 KB","2015-01-21","","https://www.sec.gov/Archives/edgar/data/1630866/000163086615000001/0001630866-15-000001-index.htm"
