CIK,Issuer Name,Entity Type,Industry Group,Jurisdiction,Child Entity Name,Clarification,Source File
0001498635,Blackstone / GSO Secured Trust Feeder LP,Limited Partnership,Pooled Investment Fund,DELAWARE,Dwight Scott,Of the Managing Member of the GP of the Issuer,https://www.sec.gov/Archives/edgar/data/1498635/000095014220001611/primary_doc.xml
0001498635,Blackstone / GSO Secured Trust Feeder LP,Limited Partnership,Pooled Investment Fund,DELAWARE,Thomas Iannarone,Of the Managing Member of the GP of the Issuer,https://www.sec.gov/Archives/edgar/data/1498635/000095014220001611/primary_doc.xml
0001498635,Blackstone / GSO Secured Trust Feeder LP,Limited Partnership,Pooled Investment Fund,DELAWARE,D. Cort,Of the Managing Member of the GP of the Issuer,https://www.sec.gov/Archives/edgar/data/1498635/000095014220001611/primary_doc.xml
0001498635,Blackstone / GSO Secured Trust Feeder LP,Limited Partnership,Pooled Investment Fund,DELAWARE,Kevin Kresge,Of the Managing Member of the GP of the Issuer,https://www.sec.gov/Archives/edgar/data/1498635/000095014220001611/primary_doc.xml
0001498635,Blackstone / GSO Secured Trust Feeder LP,Limited Partnership,Pooled Investment Fund,DELAWARE,Toula Bougiamas,Of the Managing Member of the GP of the Issuer,https://www.sec.gov/Archives/edgar/data/1498635/000095014220001611/primary_doc.xml
0001498635,Blackstone / GSO Secured Trust Feeder LP,Limited Partnership,Pooled Investment Fund,DELAWARE,- GSO / Blackstone Debt Funds Management LLC,The general partner of the Issuer.,https://www.sec.gov/Archives/edgar/data/1498635/000095014219001385/primary_doc.xml
0001498635,Blackstone / GSO Secured Trust Feeder LP,Limited Partnership,Pooled Investment Fund,DELAWARE,Stephen Schwarzman,Executive Officer of the general partner of the Issuer.,https://www.sec.gov/Archives/edgar/data/1498635/000095014219001385/primary_doc.xml
0001498635,Blackstone / GSO Secured Trust Feeder LP,Limited Partnership,Pooled Investment Fund,DELAWARE,Jonathan Gray,Executive Officer of the general partner of the Issuer.,https://www.sec.gov/Archives/edgar/data/1498635/000095014219001385/primary_doc.xml
0001498635,Blackstone / GSO Secured Trust Feeder LP,Limited Partnership,Pooled Investment Fund,DELAWARE,J. Hill,Executive Officer of the general partner of the Issuer.,https://www.sec.gov/Archives/edgar/data/1498635/000095014219001385/primary_doc.xml
0001498635,Blackstone / GSO Secured Trust Feeder LP,Limited Partnership,Pooled Investment Fund,DELAWARE,John Finley,Executive Officer of the general partner of the Issuer.,https://www.sec.gov/Archives/edgar/data/1498635/000095014219001385/primary_doc.xml
0001498635,Blackstone / GSO Secured Trust Feeder LP,Limited Partnership,Pooled Investment Fund,DELAWARE,Michael Chae,Executive Officer of the general partner of the Issuer.,https://www.sec.gov/Archives/edgar/data/1498635/000095014219001385/primary_doc.xml
0001498635,Blackstone / GSO Secured Trust Feeder LP,Limited Partnership,Pooled Investment Fund,DELAWARE,Bennett Goodman,Executive Officer of the general partner of the Issuer.,https://www.sec.gov/Archives/edgar/data/1498635/000095014219001385/primary_doc.xml
0001498635,Blackstone / GSO Secured Trust Feeder LP,Limited Partnership,Pooled Investment Fund,DELAWARE,Dwight Scott,Executive Officer of the general partner of the Issuer.,https://www.sec.gov/Archives/edgar/data/1498635/000095014219001385/primary_doc.xml
0001498635,Blackstone / GSO Secured Trust Feeder LP,Limited Partnership,Pooled Investment Fund,DELAWARE,Susan Burkhardt,Executive Officer of the general partner of the Issuer.,https://www.sec.gov/Archives/edgar/data/1498635/000095014219001385/primary_doc.xml
0001498635,Blackstone / GSO Secured Trust Feeder LP,Limited Partnership,Pooled Investment Fund,DELAWARE,Marisa Beeney,Executive Officer of the general partner of the Issuer.,https://www.sec.gov/Archives/edgar/data/1498635/000095014219001385/primary_doc.xml
0001498635,Blackstone / GSO Secured Trust Feeder LP,Limited Partnership,Pooled Investment Fund,DELAWARE,Paul Kelly,Executive Officer of the general partner of the Issuer.,https://www.sec.gov/Archives/edgar/data/1498635/000095014219001385/primary_doc.xml
0001498635,Blackstone / GSO Secured Trust Feeder LP,Limited Partnership,Pooled Investment Fund,DELAWARE,Hamilton James,Executive Officer of the general partner of the Issuer.,https://www.sec.gov/Archives/edgar/data/1498635/000095014219001385/primary_doc.xml
0001498635,Blackstone / GSO Secured Trust Feeder LP,Limited Partnership,Pooled Investment Fund,DELAWARE,- GSO / Blackstone Debt Funds Management LLC,The general partner of the Issuer.,https://www.sec.gov/Archives/edgar/data/1498635/000095014218001445/primary_doc.xml
0001498635,Blackstone / GSO Secured Trust Feeder LP,Limited Partnership,Pooled Investment Fund,DELAWARE,Stephen Schwarzman,Executive Officer of the general partner of the Issuer.,https://www.sec.gov/Archives/edgar/data/1498635/000095014218001445/primary_doc.xml
0001498635,Blackstone / GSO Secured Trust Feeder LP,Limited Partnership,Pooled Investment Fund,DELAWARE,Jonathan Gray,Executive Officer of the general partner of the Issuer.,https://www.sec.gov/Archives/edgar/data/1498635/000095014218001445/primary_doc.xml
0001498635,Blackstone / GSO Secured Trust Feeder LP,Limited Partnership,Pooled Investment Fund,DELAWARE,J. Hill,Executive Officer of the general partner of the Issuer.,https://www.sec.gov/Archives/edgar/data/1498635/000095014218001445/primary_doc.xml
0001498635,Blackstone / GSO Secured Trust Feeder LP,Limited Partnership,Pooled Investment Fund,DELAWARE,John Finley,Executive Officer of the general partner of the Issuer.,https://www.sec.gov/Archives/edgar/data/1498635/000095014218001445/primary_doc.xml
0001498635,Blackstone / GSO Secured Trust Feeder LP,Limited Partnership,Pooled Investment Fund,DELAWARE,Michael Chae,Executive Officer of the general partner of the Issuer.,https://www.sec.gov/Archives/edgar/data/1498635/000095014218001445/primary_doc.xml
0001498635,Blackstone / GSO Secured Trust Feeder LP,Limited Partnership,Pooled Investment Fund,DELAWARE,Bennett Goodman,Executive Officer of the general partner of the Issuer.,https://www.sec.gov/Archives/edgar/data/1498635/000095014218001445/primary_doc.xml
0001498635,Blackstone / GSO Secured Trust Feeder LP,Limited Partnership,Pooled Investment Fund,DELAWARE,Tripp Smith,Executive Officer of the general partner of the Issuer.,https://www.sec.gov/Archives/edgar/data/1498635/000095014218001445/primary_doc.xml
0001498635,Blackstone / GSO Secured Trust Feeder LP,Limited Partnership,Pooled Investment Fund,DELAWARE,Dwight Scott,Executive Officer of the general partner of the Issuer.,https://www.sec.gov/Archives/edgar/data/1498635/000095014218001445/primary_doc.xml
0001498635,Blackstone / GSO Secured Trust Feeder LP,Limited Partnership,Pooled Investment Fund,DELAWARE,George Fan,Executive Officer of the general partner of the Issuer.,https://www.sec.gov/Archives/edgar/data/1498635/000095014218001445/primary_doc.xml
0001498635,Blackstone / GSO Secured Trust Feeder LP,Limited Partnership,Pooled Investment Fund,DELAWARE,Marisa Beeney,Executive Officer of the general partner of the Issuer.,https://www.sec.gov/Archives/edgar/data/1498635/000095014218001445/primary_doc.xml
0001498635,Blackstone / GSO Secured Trust Feeder LP,Limited Partnership,Pooled Investment Fund,DELAWARE,Doris Lee-Silvestri,Executive Officer of the general partner of the Issuer.,https://www.sec.gov/Archives/edgar/data/1498635/000095014218001445/primary_doc.xml
0001498635,Blackstone / GSO Secured Trust Feeder LP,Limited Partnership,Pooled Investment Fund,DELAWARE,- GSO / Blackstone Debt Funds Management LLC,The general partner of the Issuer.,https://www.sec.gov/Archives/edgar/data/1498635/000095014217001237/primary_doc.xml
0001498635,Blackstone / GSO Secured Trust Feeder LP,Limited Partnership,Pooled Investment Fund,DELAWARE,Dan Smith,"Senior managing director of GSO / Blackstone Debt Funds Management LLC, which is the general partner of the Issuer.",https://www.sec.gov/Archives/edgar/data/1498635/000095014217001237/primary_doc.xml
0001498635,Blackstone / GSO Secured Trust Feeder LP,Limited Partnership,Pooled Investment Fund,DELAWARE,- GSO / Blackstone Debt Funds Management LLC,The general partner of the Issuer.,https://www.sec.gov/Archives/edgar/data/1498635/000095014216003951/primary_doc.xml
0001498635,Blackstone / GSO Secured Trust Feeder LP,Limited Partnership,Pooled Investment Fund,DELAWARE,Dan Smith,"Senior managing director of GSO / Blackstone Debt Funds Management LLC, which is the general partner of the Issuer.",https://www.sec.gov/Archives/edgar/data/1498635/000095014216003951/primary_doc.xml
0001498635,Blackstone / GSO Secured Trust Feeder LP,Limited Partnership,Pooled Investment Fund,DELAWARE,- GSO/Blackstone Debt Funds Management LLC,The General Partner of the Issuer.,https://www.sec.gov/Archives/edgar/data/1498635/000095014215001475/primary_doc.xml
0001498635,Blackstone / GSO Secured Trust Feeder LP,Limited Partnership,Pooled Investment Fund,DELAWARE,Dan Smith,"Senior managing director of GSO / Blackstone Debt Funds Management LLC, which is the general partner of the Issuer.",https://www.sec.gov/Archives/edgar/data/1498635/000095014215001475/primary_doc.xml
0001498635,Blackstone / GSO Secured Trust Feeder LP,Limited Partnership,Pooled Investment Fund,DELAWARE,Dan Smith,"Senior managing director of GSO / Blackstone Debt Funds Management LLC, which is the general partner of the Issuer.",https://www.sec.gov/Archives/edgar/data/1498635/000095014214001377/primary_doc.xml
0001498635,Blackstone / GSO Secured Trust Feeder LP,Limited Partnership,Pooled Investment Fund,DELAWARE,James Didden,"Senior managing director of GSO / Blackstone Debt Funds Management LLC, which is the general partner of the Issuer.",https://www.sec.gov/Archives/edgar/data/1498635/000095014213001890/primary_doc.xml
0001498635,Blackstone / GSO Secured Trust Feeder LP,Limited Partnership,Pooled Investment Fund,DELAWARE,Dan Smith,"Senior managing director of GSO / Blackstone Debt Funds Management LLC, which is the general partner of the Issuer.",https://www.sec.gov/Archives/edgar/data/1498635/000095014213001890/primary_doc.xml
0001498635,Blackstone / GSO Secured Trust Feeder LP,Limited Partnership,Pooled Investment Fund,DELAWARE,James Didden,"Senior managing director of GSO / Blackstone Debt Funds Management LLC, which is the general partner of the Issuer.",https://www.sec.gov/Archives/edgar/data/1498635/000095014212001815/primary_doc.xml
0001498635,Blackstone / GSO Secured Trust Feeder LP,Limited Partnership,Pooled Investment Fund,DELAWARE,Dan Smith,"Senior managing director of GSO / Blackstone Debt Funds Management LLC, which is the general partner of the Issuer.",https://www.sec.gov/Archives/edgar/data/1498635/000095014212001815/primary_doc.xml
0001498635,Blackstone / GSO Secured Trust Feeder LP,Limited Partnership,Pooled Investment Fund,DELAWARE,James Didden,"Senior managing director of GSO / Blackstone Debt Funds Management LLC, which is the general partner of the Issuer.",https://www.sec.gov/Archives/edgar/data/1498635/000095014211001486/primary_doc.xml
0001498635,Blackstone / GSO Secured Trust Feeder LP,Limited Partnership,Pooled Investment Fund,DELAWARE,Dan Smith,"Senior managing director of GSO / Blackstone Debt Funds Management LLC, which is the general partner of the Issuer.",https://www.sec.gov/Archives/edgar/data/1498635/000095014211001486/primary_doc.xml
0001498635,Blackstone / GSO Secured Trust Feeder LP,Limited Partnership,Pooled Investment Fund,DELAWARE,James Didden,"Senior managing director of GSO / Blackstone Debt Funds Management LLC, which is the general partner of the Issuer.",https://www.sec.gov/Archives/edgar/data/1498635/000095014210001334/primary_doc.xml
